2024-12-10 10:38:57,144 - INFO - === System Information ===
2024-12-10 10:38:57,341 - INFO - Number of GPUs: 1
2024-12-10 10:38:57,344 - INFO - GPU 0: NVIDIA H100 NVL
2024-12-10 10:38:57,344 - INFO -   - Total memory: 93.00 GB
2024-12-10 10:38:57,344 - INFO -   - Compute capability: 9.0
2024-12-10 10:38:57,344 - INFO - PyTorch version: 2.4.0
2024-12-10 10:38:57,344 - INFO - 
=== Configuration ===
2024-12-10 10:38:57,344 - INFO - 
Model Configuration:
2024-12-10 10:38:57,344 - INFO -   model_type: differential
2024-12-10 10:38:57,344 - INFO -   block_size: 1024
2024-12-10 10:38:57,345 - INFO -   vocab_size: 50257
2024-12-10 10:38:57,345 - INFO -   n_layer: 12
2024-12-10 10:38:57,345 - INFO -   n_head: 12
2024-12-10 10:38:57,345 - INFO -   n_embd: 768
2024-12-10 10:38:57,345 - INFO -   dropout: 0.0
2024-12-10 10:38:57,345 - INFO -   bias: True
2024-12-10 10:38:57,345 - INFO -   diff_lambda_init: None
2024-12-10 10:38:57,345 - INFO -   sel_topk: 256
2024-12-10 10:38:57,345 - INFO - 
Training Configuration:
2024-12-10 10:38:57,345 - INFO -   total_batch_size: 524288
2024-12-10 10:38:57,345 - INFO -   micro_batch_size: 64
2024-12-10 10:38:57,345 - INFO -   sequence_length: 1024
2024-12-10 10:38:57,345 - INFO -   max_lr: 0.0006
2024-12-10 10:38:57,345 - INFO -   min_lr: 6e-05
2024-12-10 10:38:57,345 - INFO -   warmup_steps: 192
2024-12-10 10:38:57,345 - INFO -   max_steps: 5120
2024-12-10 10:38:57,345 - INFO -   weight_decay: 0.0
2024-12-10 10:38:57,345 - INFO -   grad_clip: 1.0
2024-12-10 10:38:57,345 - INFO -   validate_every: 140
2024-12-10 10:38:57,345 - INFO -   save_every: 1342
2024-12-10 10:38:57,345 - INFO -   eval_samples: 20
2024-12-10 10:38:57,345 - INFO -   device: cuda
2024-12-10 10:38:57,345 - INFO -   mixed_precision: True
2024-12-10 10:38:57,345 - INFO - 
Data Configuration:
2024-12-10 10:38:57,345 - INFO -   data_mode: cached
2024-12-10 10:38:57,345 - INFO -   cache_dir: data/cache
2024-12-10 10:38:57,345 - INFO -   full_data_dir: data/edu_fineweb10B
2024-12-10 10:38:57,345 - INFO -   local_data_path: data/edu_fineweb10B_old
2024-12-10 10:38:57,345 - INFO -   num_train_chunks: 10
2024-12-10 10:38:57,345 - INFO - 
Debug Configuration:
2024-12-10 10:38:57,345 - INFO -   enabled: False
2024-12-10 10:38:57,345 - INFO -   log_level: INFO
2024-12-10 10:38:57,345 - INFO -   log_tensors: False
2024-12-10 10:38:57,345 - INFO -   cuda_launch_blocking: False
2024-12-10 10:38:57,345 - INFO - 
Initial GPU Memory Usage:
2024-12-10 10:38:57,345 - INFO - GPU 0:
2024-12-10 10:38:57,345 - INFO -   - Allocated: 0.00 MB
2024-12-10 10:38:57,345 - INFO -   - Reserved: 0.00 MB
2024-12-10 10:38:57,345 - INFO - 
=== Training Start ===
2024-12-10 10:38:59,341 - INFO - Downloading fineweb_val_000000.bin
2024-12-10 10:39:04,304 - INFO - Downloading fineweb_train_000001.bin
2024-12-10 10:39:09,179 - INFO - Downloading fineweb_train_000002.bin
2024-12-10 10:39:14,058 - INFO - Downloading fineweb_train_000003.bin
2024-12-10 10:39:18,947 - INFO - Downloading fineweb_train_000004.bin
2024-12-10 10:39:23,897 - INFO - Downloading fineweb_train_000005.bin
2024-12-10 10:39:28,846 - INFO - Downloading fineweb_train_000006.bin
2024-12-10 10:39:33,760 - INFO - Downloading fineweb_train_000007.bin
2024-12-10 10:39:38,662 - INFO - Downloading fineweb_train_000008.bin
2024-12-10 10:39:43,530 - INFO - Downloading fineweb_train_000009.bin
2024-12-10 10:39:48,444 - INFO - Downloading fineweb_train_000010.bin
2024-12-10 10:39:53,762 - INFO - Starting training, total steps: 5120
2024-12-10 10:40:03,374 - INFO - Step 0: train_loss=11.0045, val_loss=10.9350, lr=3.60e-03
2024-12-10 10:40:05,941 - INFO - Step 0: train_loss=11.0045, time=12178.99ms/step, lr=3.60e-03
2024-12-10 10:40:10,415 - INFO - Step 1: train_loss=10.9332, time=4474.05ms/step, lr=3.60e-03
2024-12-10 10:40:14,813 - INFO - Step 2: train_loss=10.8641, time=4397.28ms/step, lr=3.60e-03
2024-12-10 10:40:19,244 - INFO - Step 3: train_loss=10.7893, time=4430.21ms/step, lr=3.60e-03
2024-12-10 10:40:23,648 - INFO - Step 4: train_loss=10.7229, time=4403.56ms/step, lr=3.60e-03
2024-12-10 10:40:28,422 - INFO - Step 5: train_loss=10.6530, time=4773.96ms/step, lr=3.60e-03
2024-12-10 10:40:33,024 - INFO - Step 6: train_loss=10.5895, time=4601.64ms/step, lr=3.60e-03
2024-12-10 10:40:37,624 - INFO - Step 7: train_loss=10.5139, time=4599.20ms/step, lr=3.60e-03
2024-12-10 10:40:42,324 - INFO - Step 8: train_loss=10.4758, time=4699.96ms/step, lr=3.60e-03
2024-12-10 10:40:47,126 - INFO - Step 9: train_loss=10.4168, time=4801.04ms/step, lr=3.60e-03
2024-12-10 10:40:51,925 - INFO - Step 10: train_loss=10.3693, time=4799.15ms/step, lr=3.60e-03
2024-12-10 10:40:56,625 - INFO - Step 11: train_loss=10.3286, time=4699.61ms/step, lr=3.60e-03
2024-12-10 10:41:01,326 - INFO - Step 12: train_loss=10.2662, time=4700.20ms/step, lr=3.60e-03
2024-12-10 10:41:06,026 - INFO - Step 13: train_loss=10.2230, time=4699.59ms/step, lr=3.60e-03
2024-12-10 10:41:10,826 - INFO - Step 14: train_loss=10.1806, time=4799.62ms/step, lr=3.60e-03
2024-12-10 10:41:15,526 - INFO - Step 15: train_loss=10.1612, time=4700.23ms/step, lr=3.60e-03
2024-12-10 10:41:20,227 - INFO - Step 16: train_loss=10.1206, time=4700.06ms/step, lr=3.60e-03
2024-12-10 10:41:24,926 - INFO - Step 17: train_loss=10.0752, time=4699.29ms/step, lr=3.60e-03
2024-12-10 10:41:29,625 - INFO - Step 18: train_loss=10.0574, time=4698.95ms/step, lr=3.60e-03
2024-12-10 10:41:34,270 - INFO - Step 19: train_loss=10.0357, time=4643.78ms/step, lr=3.60e-03
2024-12-10 10:41:38,827 - INFO - Step 20: train_loss=10.0004, time=4556.68ms/step, lr=3.60e-03
2024-12-10 10:41:43,526 - INFO - Step 21: train_loss=9.9702, time=4699.08ms/step, lr=3.60e-03
2024-12-10 10:41:48,227 - INFO - Step 22: train_loss=9.9252, time=4700.21ms/step, lr=3.60e-03
2024-12-10 10:41:52,926 - INFO - Step 23: train_loss=9.9292, time=4698.85ms/step, lr=3.60e-03
2024-12-10 10:41:57,726 - INFO - Step 24: train_loss=9.8824, time=4799.33ms/step, lr=3.60e-03
2024-12-10 10:42:02,469 - INFO - Step 25: train_loss=9.8810, time=4743.37ms/step, lr=3.60e-03
2024-12-10 10:42:07,026 - INFO - Step 26: train_loss=9.8514, time=4556.33ms/step, lr=3.60e-03
2024-12-10 10:42:11,626 - INFO - Step 27: train_loss=9.8227, time=4599.79ms/step, lr=3.60e-03
2024-12-10 10:42:16,327 - INFO - Step 28: train_loss=9.8308, time=4700.41ms/step, lr=3.60e-03
2024-12-10 10:42:20,926 - INFO - Step 29: train_loss=9.8080, time=4598.52ms/step, lr=3.60e-03
2024-12-10 10:42:25,726 - INFO - Step 30: train_loss=9.7953, time=4799.47ms/step, lr=3.60e-03
2024-12-10 10:42:30,526 - INFO - Step 31: train_loss=9.7679, time=4799.67ms/step, lr=3.60e-03
2024-12-10 10:42:35,171 - INFO - Step 32: train_loss=9.7390, time=4644.77ms/step, lr=3.60e-03
2024-12-10 10:42:39,826 - INFO - Step 33: train_loss=9.7373, time=4655.06ms/step, lr=3.60e-03
